subj,RT,cond,type,confresponse 
135,0.753600001335144,words,2,1
135,0.6973000168800354,words,2,6
135,0.8549000024795532,words,1,6
135,0.9684000015258789,faces,2,1
135,0.7605999708175659,faces,1,6
135,1.0157999992370605,faces,2,1
135,0.5805999636650085,faces,1,6
135,0.9467000365257263,faces,1,1
135,0.7674999833106995,faces,1,1
135,0.7875999808311462,faces,1,6
135,0.7820000052452087,faces,1,1
135,0.8992000222206116,faces,1,1
135,0.9009000062942505,faces,1,1
135,1.2925000190734863,faces,1,6
135,0.7435999512672424,faces,2,1
135,0.8716999888420105,faces,1,6
135,1.392199993133545,faces,1,6
135,0.9745000004768372,faces,1,6
135,1.6469999551773071,faces,2,6
135,0.6947999596595764,faces,2,1
135,1.013800024986267,faces,2,6
135,0.6360999941825867,faces,1,6
135,0.7512000203132629,faces,2,1
135,1.013100028038025,faces,1,1
135,1.0255999565124512,faces,1,6
135,0.9362000226974487,faces,2,1
135,0.7454000115394592,faces,2,6
135,0.7211999893188477,faces,2,1
135,0.8194000124931335,faces,2,1
135,0.7612999677658081,faces,1,6
135,0.7919000387191772,faces,1,6
135,0.9083999991416931,faces,1,6
135,0.8395000100135803,faces,2,6
135,0.7129000425338745,faces,2,6
135,1.9598000049591064,faces,2,1
135,0.9835999608039856,faces,2,1
135,0.7314000129699707,faces,2,1
135,0.8289999961853027,faces,2,1
135,0.8766999840736389,faces,1,1
135,1.0293000936508179,faces,1,6
135,1.0535000562667847,faces,2,1
135,0.8256999850273132,faces,1,6
135,0.7547999620437622,faces,2,6
135,0.7569000124931335,faces,2,6
135,0.7590000033378601,faces,1,6
135,0.7029000520706177,faces,2,1
135,0.8690999746322632,faces,2,1
135,0.7664999961853027,faces,1,1
135,0.7595999836921692,faces,1,6
135,0.7236999869346619,faces,2,1
135,0.8833000063896179,faces,2,6
135,0.9866999983787537,faces,2,6
135,0.7892999649047852,faces,1,1
135,0.8809999823570251,faces,1,1
135,1.1864999532699585,faces,2,1
135,1.7936999797821045,faces,2,6
135,0.8280999660491943,faces,2,6
135,1.2786999940872192,faces,1,6
135,0.9394000172615051,faces,1,1
135,0.6249000430107117,faces,1,6
135,0.7019000053405762,faces,1,1
135,0.7602999806404114,faces,2,6
135,0.6815000176429749,faces,2,1
135,0.6809000372886658,faces,1,1
135,0.748199999332428,faces,2,1
135,0.6200999617576599,faces,2,6
135,0.6255999803543091,faces,1,6
135,0.8205000162124634,faces,2,1
135,0.7210999727249146,faces,1,6
135,0.7148000001907349,faces,1,6
135,0.6502999663352966,faces,2,6
135,0.8450000286102295,faces,1,6
135,0.8424000144004822,faces,1,6
135,0.7084000110626221,faces,2,6
135,0.7261999845504761,faces,2,1
135,0.683899998664856,faces,1,6
135,0.6782000064849854,faces,2,6
135,0.804900050163269,faces,1,1
135,0.7440000176429749,faces,2,1
135,0.7710000276565552,faces,2,6
135,0.6200000047683716,faces,1,6
135,0.6956999897956848,faces,2,6
135,0.7087999582290649,faces,1,6
135,0.7269999980926514,faces,2,1
135,0.6650000214576721,faces,1,6
135,0.7514000535011292,faces,1,6
135,0.9465000033378601,faces,2,1
135,0.7552000284194946,faces,2,1
135,1.0963000059127808,faces,1,6
135,1.034999966621399,faces,2,6
135,0.8004000186920166,faces,2,6
135,0.8430999517440796,faces,2,6
135,0.6958000063896179,faces,1,6
135,0.6347000002861023,faces,1,6
135,0.5896999835968018,faces,1,6
135,0.690500020980835,faces,1,6
135,0.7500999569892883,faces,2,6
135,0.7512999773025513,faces,1,1
135,0.7353000044822693,faces,2,1
135,0.976099967956543,words,2,6
135,0.8777000308036804,words,2,1
135,1.5434999465942383,words,1,1
135,0.6718000173568726,words,1,6
135,0.9402999877929688,words,2,1
135,0.7109000086784363,words,1,6
135,0.6707000136375427,words,2,1
135,0.7565999627113342,words,1,6
135,0.7562000155448914,words,2,6
135,0.7434999942779541,words,1,1
135,0.9692999720573425,words,2,6
135,0.742400050163269,words,2,1
135,0.6412999629974365,words,2,6
135,0.704800009727478,words,2,1
135,0.7301999926567078,words,2,1
135,0.7117000222206116,words,1,6
135,0.6875,words,1,6
135,0.7628999948501587,words,2,1
135,0.6895999908447266,words,1,6
135,0.7029000520706177,words,1,6
135,1.0506999492645264,words,1,6
135,0.713200032711029,words,2,1
135,0.7929999828338623,words,2,1
135,1.020900011062622,words,2,1
135,0.6324000358581543,words,2,6
135,1.0351999998092651,words,1,6
135,1.093999981880188,words,2,1
135,0.7120999693870544,words,1,6
135,0.7138000130653381,words,1,6
135,0.6600000262260437,words,2,1
135,1.1039999723434448,words,1,1
135,0.8557999730110168,words,1,6
135,0.734000027179718,words,2,6
135,0.8424000144004822,words,1,6
135,0.6860999464988708,words,2,6
135,0.7875999808311462,words,1,1
135,0.8315999507904053,words,1,1
135,0.7314000129699707,words,1,6
135,0.7462999820709229,words,1,1
135,0.9294000267982483,words,1,6
135,0.7687000036239624,words,2,6
135,0.8398000001907349,words,1,6
135,0.8490999937057495,words,1,6
135,0.7864999771118164,words,2,1
135,0.9449000358581543,words,2,1
135,0.6974000334739685,words,2,1
135,0.8737999796867371,words,1,1
135,1.3170000314712524,words,2,6
135,1.2206000089645386,faces,1,6
135,0.7907999753952026,faces,2,1
135,0.652400016784668,faces,2,6
135,0.6367999911308289,faces,1,6
135,0.7039000391960144,faces,2,1
135,0.8752000331878662,faces,1,6
135,0.8434000015258789,faces,2,6
135,0.739300012588501,faces,2,1
135,0.8319000005722046,faces,1,1
135,1.3838000297546387,faces,1,1
135,0.8699000477790833,faces,2,6
135,0.6987999677658081,faces,2,1
135,0.6962000131607056,faces,1,6
135,0.8167000412940979,faces,1,1
135,0.5997999906539917,faces,1,6
135,0.7378000020980835,faces,1,6
135,0.6555999517440796,faces,1,6
135,0.6601999998092651,faces,2,6
135,0.7111999988555908,faces,2,6
135,0.6952000260353088,faces,2,6
135,0.7519999742507935,faces,1,1
135,1.5125999450683594,faces,1,6
135,1.0774999856948853,faces,2,1
135,0.7633000016212463,faces,2,6
135,0.8115999698638916,faces,1,1
135,0.6191999912261963,faces,2,6
135,0.9922999739646912,faces,2,6
135,0.7903000116348267,faces,2,6
135,0.6777999997138977,faces,1,1
135,0.8164000511169434,faces,2,1
135,0.7454000115394592,faces,2,6
135,0.6392999887466431,faces,2,6
135,0.7955999970436096,faces,2,6
135,0.6809000372886658,faces,2,6
135,0.7080999612808228,faces,1,6
135,0.6349999904632568,faces,1,6
135,0.7432999610900879,faces,1,6
135,0.7441999912261963,faces,1,1
135,0.8019999861717224,faces,2,1
135,0.8417999744415283,faces,1,1
135,0.744700014591217,faces,1,6
135,0.7432999610900879,faces,2,6
135,0.7319000363349915,faces,2,1
135,0.8970999717712402,faces,1,1
135,0.7284000515937805,faces,1,6
135,0.691100001335144,faces,2,6
135,0.8162999749183655,faces,1,1
135,0.8164000511169434,faces,1,1
135,0.8237999677658081,words,2,1
135,1.1366000175476074,words,2,6
135,0.555400013923645,words,2,1
135,0.6809000372886658,words,2,1
135,0.8136000037193298,words,2,1
135,0.7727999687194824,words,1,6
135,0.6570999622344971,words,1,6
135,0.9860999584197998,words,1,1
135,0.8770999908447266,words,1,1
135,0.7664999961853027,words,2,6
135,0.7225000262260437,words,2,6
135,0.9728000164031982,words,2,6
135,0.8855000138282776,words,2,6
135,0.7505000233650208,words,2,1
135,0.7157999873161316,words,2,1
135,0.707099974155426,words,2,1
135,0.7263000011444092,words,2,6
135,0.7670999765396118,words,2,1
135,1.1563000679016113,words,1,6
135,0.6520999670028687,words,1,1
135,0.7102000117301941,words,1,1
135,0.6812000274658203,words,1,1
135,0.6513000130653381,words,2,6
135,0.6112000346183777,words,1,6
135,0.710099995136261,words,1,6
135,0.7085999846458435,words,1,6
135,0.9854999780654907,words,2,1
135,0.7042999863624573,words,2,6
135,0.7540000081062317,words,2,1
135,0.9519000053405762,words,2,1
135,0.8003000020980835,words,2,6
135,0.7111999988555908,words,1,6
135,0.7026000022888184,words,1,1
135,0.8544000387191772,words,1,6
135,0.6385999917984009,words,2,1
135,0.6703000068664551,words,1,6
135,0.7720999717712402,words,2,1
135,0.7534999847412109,words,2,6
135,0.9869000315666199,words,1,6
135,0.8057999610900879,words,1,6
135,0.7457000017166138,words,1,6
135,0.7556999921798706,words,1,1
135,0.7497999668121338,words,1,6
135,0.9279999732971191,words,1,1
135,1.0963000059127808,words,1,1
135,0.6570000052452087,words,2,6
135,0.9620999693870544,words,1,1
135,0.7791000008583069,words,1,6
135,0.9259999990463257,faces,1,6
135,0.8528000116348267,faces,2,6
135,0.7922000288963318,faces,1,6
135,0.7409000396728516,faces,1,1
135,0.8281999826431274,faces,2,1
135,0.7253000140190125,faces,2,1
135,0.7360999584197998,faces,2,1
135,0.9049000144004822,faces,1,1
135,0.8582000136375427,faces,1,6
135,1.3250000476837158,faces,1,1
135,0.8877999782562256,faces,2,6
135,0.75,faces,2,1
135,1.0781999826431274,faces,2,1
135,0.8129000067710876,faces,1,1
135,0.8215999603271484,faces,2,1
135,0.7006999850273132,faces,2,6
135,0.929099977016449,faces,1,6
135,0.7707000374794006,faces,1,1
135,0.7723000049591064,faces,2,1
135,0.9449999928474426,faces,2,1
135,0.6467999815940857,faces,2,6
135,0.8995999693870544,faces,2,6
135,0.8367000222206116,faces,2,1
135,1.2373000383377075,faces,1,6
135,0.7402999997138977,faces,1,6
135,0.6740999817848206,faces,2,1
135,0.9182999730110168,faces,2,1
135,0.7030999660491943,faces,2,1
135,0.6154999732971191,faces,1,6
135,0.8554999828338623,faces,2,1
135,1.0806000232696533,faces,2,1
135,1.073699951171875,faces,1,1
135,0.808899998664856,faces,2,6
135,0.833299994468689,faces,1,1
135,0.638700008392334,faces,2,1
135,0.6847999691963196,faces,2,6
135,1.172300100326538,faces,1,1
135,1.0843000411987305,faces,1,1
135,0.6754000186920166,faces,1,6
135,0.6001999974250793,faces,2,6
135,0.7712999582290649,faces,1,1
135,0.8562000393867493,faces,2,1
135,0.7574999928474426,faces,1,6
135,0.8835999965667725,faces,1,6
135,1.1272000074386597,faces,1,6
135,0.6235999464988708,faces,1,6
135,1.019700050354004,faces,1,1
135,0.5911999940872192,faces,1,6
135,1.3191999197006226,words,2,1
135,0.6829000115394592,words,2,6
135,0.6464999914169312,words,1,6
135,0.5364000201225281,words,2,1
135,0.6154999732971191,words,1,6
135,0.8305999636650085,words,1,6
135,0.5835000276565552,words,1,1
135,0.6042999625205994,words,2,1
135,0.7860999703407288,words,1,6
135,0.6373000144958496,words,1,1
135,0.6462000012397766,words,1,1
135,0.9147000312805176,words,1,6
135,0.711899995803833,words,1,6
135,0.6680999994277954,words,1,1
135,0.6599000096321106,words,2,1
135,0.6937999725341797,words,1,6
135,0.579200029373169,words,2,1
135,0.6782999634742737,words,2,1
135,0.8762000203132629,words,1,1
135,0.8108000159263611,words,2,1
135,0.7245999574661255,words,2,1
135,0.7117999792098999,words,2,1
135,0.7215999960899353,words,2,1
135,0.7351999878883362,words,1,6
135,0.6818000078201294,words,2,1
135,0.8974999785423279,words,2,6
135,0.6862999796867371,words,2,1
135,0.6507999897003174,words,1,6
135,0.6532000303268433,words,1,1
135,0.8208000063896179,words,1,6
135,0.6290000081062317,words,2,1
135,0.6485999822616577,words,2,1
135,0.8205999732017517,words,2,6
135,0.8214000463485718,words,1,1
135,0.7955999970436096,words,2,6
135,0.6872999668121338,words,1,1
135,0.7441999912261963,words,2,1
135,0.6269999742507935,words,1,6
135,0.6744999885559082,words,1,6
135,0.6965999603271484,words,1,6
135,0.753000020980835,words,2,6
135,0.685200035572052,words,2,6
135,0.7312999963760376,words,2,1
135,0.6432000398635864,words,1,1
135,0.7702999711036682,words,1,1
135,0.910599946975708,words,2,1
135,0.8240000009536743,words,1,1
135,0.7886999845504761,words,2,1
142,1.6693000793457031,faces,2,1
142,1.385699987411499,faces,2,1
142,1.430299997329712,faces,2,4
142,0.8756999969482422,faces,2,1
142,1.8004000186920166,faces,1,4
142,1.4253000020980835,faces,1,1
142,1.5181000232696533,faces,1,6
142,0.9094000458717346,faces,2,1
142,1.6890000104904175,faces,1,4
142,1.8783000707626343,faces,1,6
142,1.353600025177002,faces,2,1
142,1.2351999282836914,faces,2,6
142,1.4898000955581665,faces,2,2
142,1.7242000102996826,faces,2,4
142,1.250100016593933,faces,1,6
142,3.5869998931884766,faces,1,3
142,1.956800103187561,faces,1,3
142,1.3014999628067017,faces,1,1
142,0.9318000078201294,faces,2,6
142,3.0108001232147217,faces,1,3
142,1.1254000663757324,faces,2,1
142,1.769300103187561,faces,2,1
142,1.6150000095367432,faces,2,6
142,1.687000036239624,faces,2,1
142,1.3129000663757324,faces,1,2
142,1.6826000213623047,faces,1,3
142,1.8494000434875488,faces,1,5
142,1.6171998977661133,faces,1,5
142,1.1644999980926514,faces,2,1
142,1.9420000314712524,faces,1,4
142,1.2135000228881836,faces,2,1
142,1.5910999774932861,faces,1,2
142,2.218100070953369,faces,2,4
142,1.8361999988555908,faces,1,3
142,1.667699933052063,faces,1,1
142,1.6748000383377075,faces,1,4
142,1.1856999397277832,faces,2,1
142,1.6938999891281128,faces,2,4
142,1.1871999502182007,faces,2,1
142,1.1090999841690063,faces,1,1
142,1.3026999235153198,faces,2,6
142,1.0260000228881836,faces,1,6
142,1.8871999979019165,faces,2,6
142,1.3403000831604004,faces,1,6
142,1.0693000555038452,faces,1,1
142,1.5649000406265259,faces,2,3
142,1.30649995803833,faces,1,1
142,3.4411001205444336,faces,2,2
142,1.1566998958587646,words,1,6
142,1.5470999479293823,words,2,2
142,1.1025999784469604,words,1,6
142,0.8402000069618225,words,2,1
142,1.2949000597000122,words,1,1
142,0.7410999536514282,words,2,1
142,0.6679999828338623,words,2,1
142,1.2704999446868896,words,1,6
142,0.9157999753952026,words,2,1
142,0.7387999892234802,words,2,1
142,1.208899974822998,words,1,6
142,0.9820999503135681,words,1,6
142,1.5880999565124512,words,2,2
142,1.2375999689102173,words,1,6
142,0.7294999957084656,words,2,1
142,0.6080999970436096,words,2,1
142,0.926800012588501,words,1,6
142,0.6577999591827393,words,2,1
142,0.734499990940094,words,2,1
142,1.032099962234497,words,1,6
142,1.542099952697754,words,1,6
142,0.7211999893188477,words,2,1
142,2.1201999187469482,words,2,4
142,1.2359999418258667,words,1,6
142,0.9290000200271606,words,2,1
142,0.7359000444412231,words,2,1
142,1.034000039100647,words,1,6
142,0.7217999696731567,words,2,1
142,0.9759000539779663,words,1,6
142,1.5951999425888062,words,1,6
142,0.705299973487854,words,1,6
142,0.7117999792098999,words,1,6
142,0.623199999332428,words,2,1
142,0.9732000231742859,words,1,6
142,0.8105999827384949,words,1,6
142,1.770900011062622,words,1,2
142,1.4179999828338623,words,1,5
142,0.815500020980835,words,2,1
142,0.8647000193595886,words,2,1
142,0.7236999869346619,words,2,1
142,1.8166999816894531,words,2,3
142,0.7907000184059143,words,2,1
142,0.7674000263214111,words,2,1
142,0.77920001745224,words,2,1
142,1.2030999660491943,words,1,5
142,1.6130000352859497,words,1,4
142,1.8845000267028809,words,1,5
142,1.1690999269485474,words,1,4
142,2.532399892807007,words,1,3
142,1.9055999517440796,words,1,3
142,1.8250999450683594,words,1,6
142,1.2001999616622925,words,1,1
142,1.254599928855896,words,1,1
142,0.8844000101089478,words,2,1
142,0.9769999980926514,words,1,6
142,0.7443000078201294,words,2,1
142,0.7615000009536743,words,2,1
142,1.1050000190734863,words,1,6
142,0.7229000329971313,words,2,1
142,0.6430999636650085,words,2,1
142,1.198199987411499,words,1,5
142,1.625100016593933,words,1,3
142,1.7551000118255615,words,2,2
142,1.4907000064849854,words,1,3
142,0.8345999717712402,words,2,1
142,1.9538999795913696,words,1,3
142,5.358500003814697,words,1,2
142,3.3935000896453857,words,1,2
142,0.6735999584197998,words,2,1
142,0.8411999940872192,words,2,1
142,0.685699999332428,words,2,1
142,0.6561999917030334,words,2,1
142,0.6103000044822693,words,2,1
142,0.9002999663352966,words,1,1
142,1.082300066947937,words,1,6
142,1.0666999816894531,words,2,1
142,1.2785999774932861,words,1,3
142,2.3613998889923096,words,2,2
142,0.885200023651123,words,2,1
142,0.6824000477790833,words,2,1
142,0.9778000116348267,words,2,6
142,0.9966999888420105,words,1,6
142,0.6509000062942505,words,2,1
142,0.8335999846458435,words,1,6
142,0.7847999930381775,words,2,1
142,1.3848999738693237,words,2,3
142,0.8795999884605408,words,1,6
142,1.4308000802993774,words,2,3
142,1.589400053024292,words,1,4
142,0.8197000026702881,words,2,1
142,0.848099946975708,words,1,1
142,0.948199987411499,words,2,6
142,1.7513999938964844,words,1,4
142,0.8817999958992004,words,1,4
142,0.7129000425338745,words,2,1
142,1.378499984741211,words,1,4
142,2.1286001205444336,faces,1,1
142,1.3940000534057617,faces,1,6
142,1.543199896812439,faces,1,6
142,1.3772000074386597,faces,1,2
142,2.2597999572753906,faces,1,3
142,1.0108000040054321,faces,2,1
142,0.9024999737739563,faces,2,1
142,1.236899971961975,faces,2,4
142,0.9021999835968018,faces,2,1
142,0.7469000220298767,faces,2,1
142,1.8539000749588013,faces,1,1
142,0.9110000133514404,faces,2,1
142,0.8962999582290649,faces,2,6
142,0.8066999912261963,faces,1,6
142,1.3683000802993774,faces,1,1
142,1.2124000787734985,faces,2,1
142,1.1304999589920044,faces,1,1
142,1.452199935913086,faces,1,6
142,1.6619999408721924,faces,1,6
142,1.9581999778747559,faces,1,4
142,1.3443000316619873,faces,2,1
142,1.1425999402999878,faces,1,1
142,1.8108000755310059,faces,2,4
142,1.416100025177002,faces,2,1
142,1.125100016593933,faces,1,1
142,1.0791000127792358,faces,1,6
142,0.9745000004768372,faces,2,1
142,1.0082000494003296,faces,2,6
142,1.3524999618530273,faces,1,6
142,1.4470000267028809,faces,1,6
142,1.3128000497817993,faces,2,1
142,1.4776999950408936,faces,1,1
142,2.938699960708618,faces,1,6
142,1.0119999647140503,faces,2,6
142,1.2293000221252441,faces,2,1
142,1.4010000228881836,faces,2,6
142,2.7028000354766846,faces,1,5
142,1.4434000253677368,faces,2,1
142,0.8840000033378601,faces,2,1
142,1.273800015449524,faces,2,6
142,1.720099925994873,faces,2,1
142,1.937600016593933,faces,1,6
142,1.3669999837875366,faces,2,1
142,0.9484000205993652,faces,1,1
142,0.986299991607666,faces,2,5
142,2.933500051498413,faces,1,5
142,1.7670999765396118,faces,1,6
142,1.4397000074386597,faces,2,1
142,1.4068000316619873,words,2,1
142,1.1019999980926514,words,1,6
142,0.6570999622344971,words,2,1
142,1.3841999769210815,words,1,5
142,2.8494999408721924,words,1,5
142,0.964900016784668,words,2,1
142,0.8240999579429626,words,2,1
142,0.8747999668121338,words,2,1
142,1.8653000593185425,words,2,4
142,1.1015000343322754,words,1,4
142,1.1451998949050903,words,2,1
142,0.6862000226974487,words,2,1
142,0.6849000453948975,words,2,1
142,1.1124000549316406,words,1,1
142,2.2656002044677734,words,2,5
142,1.1663000583648682,words,1,6
142,1.111299991607666,words,2,1
142,2.777899980545044,words,2,4
142,1.1944999694824219,words,1,4
142,0.9557000398635864,words,2,1
142,1.113800048828125,words,1,6
142,0.7317999601364136,words,1,1
142,1.1606999635696411,words,1,6
142,0.8482999801635742,words,2,1
142,0.9549999833106995,words,2,1
142,0.8097999691963196,words,2,1
142,1.988800048828125,words,2,4
142,1.6204999685287476,words,2,3
142,0.9537000060081482,words,1,6
142,0.7415000200271606,words,2,1
142,1.5053000450134277,words,1,3
142,1.3885999917984009,words,2,6
142,1.2168000936508179,words,1,6
142,0.9192000031471252,words,1,6
142,1.039699912071228,words,1,1
142,0.8817999958992004,words,2,1
142,0.8601999878883362,words,2,1
142,1.5372999906539917,words,1,3
142,1.208400011062622,words,1,6
142,1.2730000019073486,words,1,1
142,0.9865000247955322,words,1,6
142,1.6670000553131104,words,1,4
142,1.444700002670288,words,1,5
142,1.319100022315979,words,2,1
142,0.7172000408172607,words,2,1
142,1.4491000175476074,words,1,3
142,1.3901000022888184,words,1,6
142,1.9945000410079956,words,1,2
142,1.6303000450134277,faces,2,1
142,1.0878000259399414,faces,1,6
142,2.4106998443603516,faces,1,6
142,1.5555999279022217,faces,2,1
142,3.107800006866455,faces,1,1
142,4.0817999839782715,faces,2,1
142,1.4520999193191528,faces,2,1
142,0.8370000123977661,faces,1,6
142,0.9537999629974365,faces,2,6
142,1.613900065422058,faces,1,6
142,1.9701999425888062,faces,1,3
142,2.467600107192993,faces,2,3
142,0.9592000246047974,faces,1,6
142,2.251199960708618,faces,2,1
142,2.6414999961853027,faces,2,6
142,4.638500213623047,faces,1,4
142,1.4688000679016113,faces,2,5
142,0.9625999927520752,faces,1,6
142,1.145400047302246,faces,2,1
142,1.0224000215530396,faces,1,6
142,1.1993000507354736,faces,2,6
142,1.2100000381469727,faces,2,1
142,1.5465999841690063,faces,1,5
142,1.1499000787734985,faces,2,1
142,1.4940999746322632,faces,2,1
142,1.7141999006271362,faces,2,6
142,0.9857000112533569,faces,2,1
142,1.1664999723434448,faces,1,6
142,1.0800000429153442,faces,1,1
142,3.611799955368042,faces,2,1
142,1.6730999946594238,faces,1,6
142,2.0601000785827637,faces,1,6
142,0.8787000179290771,faces,2,6
142,1.0460000038146973,faces,1,6
142,1.1026999950408936,faces,1,6
142,1.3585000038146973,faces,1,6
142,0.9329000115394592,faces,2,1
142,1.1431000232696533,faces,1,6
142,0.992900013923645,faces,1,1
142,0.8967000246047974,faces,1,6
142,1.4104000329971313,faces,2,1
142,1.4930999279022217,faces,1,6
142,1.0089000463485718,faces,1,6
142,1.094099998474121,faces,2,1
142,0.7817000150680542,faces,2,1
142,1.5841999053955078,faces,1,2
142,1.161199927330017,faces,2,1
142,1.0275999307632446,faces,2,1
142,1.567699909210205,words,2,1
142,1.169600009918213,words,2,6
142,1.0144000053405762,words,1,6
142,0.6331999897956848,words,2,1
142,0.6300999522209167,words,2,1
142,2.179800033569336,words,2,5
142,0.6287999749183655,words,2,1
142,1.0449999570846558,words,1,6
142,0.6837000250816345,words,2,1
142,1.2967000007629395,words,1,6
142,1.722100019454956,words,1,4
142,1.5759999752044678,words,1,5
142,1.8000999689102173,words,1,6
142,0.6053000092506409,words,2,1
142,0.9307000041007996,words,1,6
142,0.907200038433075,words,2,1
142,1.829699993133545,words,1,4
142,1.0556999444961548,words,1,4
142,1.2359000444412231,words,1,3
142,1.867300033569336,words,1,4
142,0.8820000290870667,words,2,1
142,1.2705999612808228,words,1,6
142,0.8134000301361084,words,2,1
142,0.7794000506401062,words,2,1
142,1.8956999778747559,words,1,4
142,1.0044000148773193,words,2,1
142,1.3781999349594116,words,2,4
142,0.804900050163269,words,2,1
142,0.7332000136375427,words,2,1
142,0.7462999820709229,words,2,1
142,1.3305000066757202,words,2,3
142,1.0499000549316406,words,2,4
142,0.9330000281333923,words,2,1
142,2.678499937057495,words,1,5
142,0.6962999701499939,words,2,1
142,1.0371999740600586,words,1,6
142,2.4375,words,1,6
142,2.1281001567840576,words,1,4
142,3.3221001625061035,words,1,3
142,0.739799976348877,words,2,1
142,1.493399977684021,words,1,4
142,1.8956999778747559,words,1,4
142,0.6583999991416931,words,2,1
142,1.4140000343322754,words,1,6
142,0.7282999753952026,words,2,1
142,1.1973000764846802,words,1,4
142,1.4329999685287476,words,1,4
142,0.757099986076355,words,1,4
142,1.4606999158859253,faces,2,1
142,0.948199987411499,faces,2,1
142,0.9384000301361084,faces,1,6
142,1.7324000597000122,faces,2,4
142,0.770799994468689,faces,2,1
142,1.4300999641418457,faces,1,3
142,1.2728999853134155,faces,2,3
142,2.5053000450134277,faces,2,4
142,1.3904000520706177,faces,1,3
142,0.9876999855041504,faces,1,1
142,1.8845000267028809,faces,1,1
142,1.4824000597000122,faces,1,6
142,1.1771999597549438,faces,1,6
142,1.522800087928772,faces,2,3
142,3.9031999111175537,faces,1,2
142,1.6411999464035034,faces,1,1
142,1.2640000581741333,faces,1,1
142,1.4589999914169312,faces,1,6
142,2.367799997329712,faces,2,3
142,0.9424999952316284,faces,1,1
142,1.4483000040054321,faces,1,6
142,1.6114000082015991,faces,2,6
142,2.5657999515533447,faces,1,6
142,1.4936000108718872,faces,1,4
142,0.8952999711036682,faces,2,1
142,0.7944999933242798,faces,2,1
142,0.898099958896637,faces,2,1
142,1.2463001012802124,faces,1,6
142,1.3106999397277832,faces,2,1
142,1.281000018119812,faces,1,3
142,1.2899999618530273,faces,2,1
142,1.0784000158309937,faces,2,1
142,2.2339999675750732,faces,2,4
142,0.9057000279426575,faces,2,1
142,1.3596999645233154,faces,1,6
142,2.5791001319885254,faces,1,3
142,1.2811000347137451,faces,2,3
142,1.3848999738693237,faces,1,1
142,1.042199969291687,faces,2,1
142,0.9250999689102173,faces,2,6
142,0.7512000203132629,faces,1,6
142,1.2813999652862549,faces,1,3
142,0.8858000040054321,faces,1,3
142,1.076300024986267,faces,2,6
142,2.4403998851776123,faces,1,3
142,1.344499945640564,faces,2,1
142,1.4645999670028687,faces,2,3
142,0.8749000430107117,faces,2,1
142,1.1598000526428223,faces,1,6
142,1.5550999641418457,faces,1,2
142,1.2615000009536743,faces,1,3
142,1.2391999959945679,faces,2,6
142,1.149999976158142,faces,2,1
142,1.457800030708313,faces,1,3
142,2.254499912261963,faces,1,1
142,0.9192999601364136,faces,1,6
142,1.1433000564575195,faces,2,1
142,0.8435999751091003,faces,2,1
142,0.8280999660491943,faces,2,1
142,1.17930006980896,faces,2,3
142,0.940500020980835,faces,1,6
142,1.5989999771118164,faces,1,6
142,0.9124000072479248,faces,1,6
142,1.4493000507354736,faces,1,3
142,1.3382999897003174,faces,2,1
142,1.0976999998092651,faces,2,6
142,1.2805999517440796,faces,2,1
142,0.9375999569892883,faces,2,1
142,0.7788000106811523,faces,2,1
142,1.0609999895095825,faces,2,1
142,2.1428000926971436,faces,1,3
142,1.4408999681472778,faces,1,6
142,1.4255999326705933,faces,2,3
142,1.0196000337600708,faces,1,6
142,1.1104000806808472,faces,2,1
142,1.3651999235153198,faces,1,1
142,1.0511000156402588,faces,1,6
142,1.4154000282287598,faces,1,3
142,3.113300085067749,faces,2,3
142,1.24180006980896,faces,1,6
142,0.8024000525474548,faces,2,6
142,0.7985999584197998,faces,1,6
142,2.3096001148223877,faces,1,3
142,1.8646999597549438,faces,2,6
142,1.8730000257492065,faces,1,3
142,1.0529999732971191,faces,2,1
142,3.722100019454956,faces,1,6
142,1.625499963760376,faces,2,6
142,0.8839000463485718,faces,1,6
142,1.6272000074386597,faces,2,6
142,1.5119999647140503,faces,1,6
142,0.8847000002861023,faces,2,1
142,1.0938999652862549,faces,2,1
142,0.961400032043457,faces,2,1
142,1.1578999757766724,faces,2,1
142,1.2050999402999878,faces,1,6
142,2.092600107192993,words,2,1
142,0.6104000210762024,words,2,1
142,0.9452000260353088,words,1,6
142,1.1615999937057495,words,2,3
142,0.7804999947547913,words,2,6
142,0.7269999980926514,words,2,1
142,1.0188000202178955,words,1,6
142,0.8464999794960022,words,1,6
142,0.7084000110626221,words,1,6
142,1.0217000246047974,words,2,1
142,0.8140000104904175,words,2,1
142,1.3851999044418335,words,2,2
142,0.8719000220298767,words,2,6
142,1.0423001050949097,words,2,2
142,1.3844000101089478,words,2,3
142,0.7449000477790833,words,1,6
142,0.7107000350952148,words,1,6
142,1.4271999597549438,words,2,1
142,0.6794000267982483,words,2,1
142,0.9272000193595886,words,1,6
142,0.9487999677658081,words,1,6
142,1.8403000831604004,words,1,5
142,0.7795000076293945,words,2,1
142,0.788599967956543,words,1,6
142,0.8580999970436096,words,1,6
142,0.852400004863739,words,1,1
142,1.7666999101638794,words,2,3
142,2.706199884414673,words,2,4
142,3.5162999629974365,words,1,6
142,1.0375999212265015,words,2,6
142,1.1753000020980835,words,1,3
142,1.3745999336242676,words,1,4
142,0.8289999961853027,words,1,6
142,1.5196000337600708,words,1,3
